CombatRank,ValueRank,ShockRank,ShockValueRank,Unit,Cost,SmallArms,HP,NormalizedHP,EffectiveDPS,Suppression,NormalizedSuppression,ShockDPS,ShockSuppression,ShockNormalizedSuppression,ATScore,CombatScore,ValueScore,IsShock,ShockCombatScore,ShockValueScore
690,7,608,6,"REZ. MAKSIM 7,62mm",10,1,4,0.25,0.061,26.32,0.1858,0.137,26.32,0.1858,0,0.152,1.5198,False,0.1864,1.8644
691,811,554,735,FALLSCHIRM. FÜH.,90,4,4,0.25,0.095,15.36,0.1084,0.243,18.73,0.1322,3.49,0.1519,0.1687,True,0.2234,0.2482
692,678,555,581,LUFTSTURM-JÄGER FÜH.,45,4,4,0.25,0.095,15.36,0.1084,0.243,18.73,0.1322,3.49,0.1519,0.3375,True,0.2234,0.4964
693,171,581,135,TERRIERS GUN GROUP,20,4,4,0.25,0.083,18.76,0.1324,0.185,18.76,0.1324,0,0.1513,0.7563,False,0.1971,0.9854
694,679,703,668,LAG-40 40mm,45,1,4,0.25,0.059,26.23,0.1852,0.059,26.23,0.1852,0,0.1511,0.3357,False,0.1511,0.3357
695,714,704,685,AB Mk.19 40mm,50,1,4,0.25,0.059,26.23,0.1852,0.059,26.23,0.1852,0,0.1511,0.3022,False,0.1511,0.3022
696,680,705,669,Mk.19 40mm,45,1,4,0.25,0.059,26.23,0.1852,0.059,26.23,0.1852,0,0.1511,0.3357,False,0.1511,0.3357
697,715,706,686,USMC Mk.19 40mm,50,1,4,0.25,0.059,26.23,0.1852,0.059,26.23,0.1852,0,0.1511,0.3022,False,0.1511,0.3022
698,510,393,101,MILITSIYA,30,4,5,0.3125,0.057,10.67,0.0753,0.321,45.39,0.3204,0,0.1502,0.5005,False,0.3177,1.059
699,693,598,628,ROZP. SPECJALNE (GSR),45,3,3,0.1875,0.118,21.6,0.1525,0.195,25.41,0.1794,2.74,0.1493,0.3317,True,0.1892,0.4204
700,642,696,642,GVARDEITSY KOM.,40,4,4,0.25,0.069,21.27,0.1501,0.113,10.07,0.0711,2.76,0.1485,0.3712,False,0.1524,0.3809
701,522,707,580,CEWI,30,4,4,0.25,0.069,21.27,0.1501,0.108,9.6,0.0678,0,0.1485,0.495,False,0.1495,0.4984
702,643,697,643,MOT.-SCHÜTZEN FÜH.,40,4,4,0.25,0.069,21.27,0.1501,0.113,10.07,0.0711,2.39,0.1485,0.3712,False,0.1524,0.3809
704,645,699,645,MOTOSTRELKI KOM.,40,4,4,0.25,0.069,21.27,0.1501,0.113,10.07,0.0711,2.76,0.1485,0.3712,False,0.1524,0.3809
704,645,699,645,MOTOSTRELKI KOM.,40,4,4,0.25,0.069,21.27,0.1501,0.113,10.07,0.0711,2.76,0.1485,0.3712,False,0.1524,0.3809
705,596,700,620,CMDT GREN.-VOLTIGEURS,35,4,4,0.25,0.069,21.27,0.1501,0.113,10.07,0.0711,0,0.1485,0.4243,False,0.1524,0.4353
706,647,579,582,MOTOSTRELKI MVD KOM.,40,4,4,0.25,0.081,16.27,0.1148,0.194,16.73,0.1181,0,0.1471,0.3678,False,0.1986,0.4964
707,528,701,575,DOW. REZERWISCI,30,4,4,0.25,0.065,21.27,0.1501,0.114,9.6,0.0678,0,0.147,0.4899,False,0.1522,0.5074
708,373,611,391,RMP,25,4,4,0.25,0.078,17.05,0.1203,0.158,17.05,0.1203,0,0.1469,0.5875,False,0.1826,0.7304
709,606,594,542,PRŮZKUMNÍCI,35,4,4,0.25,0.079,16.12,0.1138,0.183,16.12,0.1138,2.39,0.1457,0.4164,False,0.1928,0.5509
710,534,596,498,PATROUILLES,30,4,4,0.25,0.076,16.27,0.1148,0.178,16.27,0.1148,2.02,0.1448,0.4827,False,0.1904,0.6345
725,621,619,574,AUFKLÄRER,35,4,4,0.25,0.076,16.27,0.1148,0.178,16.27,0.1148,2.39,0.1448,0.4137,False,0.1904,0.5439
712,700,599,630,SCOUTS (LAW-80),45,4,4,0.25,0.074,16.27,0.1148,0.172,16.27,0.1148,4.49,0.1437,0.3193,False,0.1878,0.4173
713,650,564,544,DSh. RAZVEDKA,40,4,4,0.25,0.074,16.27,0.1148,0.233,19.14,0.1351,2.76,0.1437,0.3593,True,0.2191,0.5479
714,651,600,602,MOR. RAZVEDKA,40,4,4,0.25,0.074,16.27,0.1148,0.172,16.27,0.1148,2.76,0.1437,0.3593,False,0.1878,0.4695
716,615,602,552,RAZVEDKA,35,4,4,0.25,0.074,16.27,0.1148,0.172,16.27,0.1148,2.76,0.1437,0.4106,False,0.1878,0.5366
716,615,602,552,RAZVEDKA,35,4,4,0.25,0.074,16.27,0.1148,0.172,16.27,0.1148,2.76,0.1437,0.4106,False,0.1878,0.5366
721,616,607,553,SCOUTS,35,4,4,0.25,0.074,16.27,0.1148,0.172,16.27,0.1148,2.39,0.1437,0.4106,False,0.1878,0.5366
718,652,565,545,DESANT. RAZVEDKA,40,4,4,0.25,0.074,16.27,0.1148,0.233,19.14,0.1351,2.76,0.1437,0.3593,True,0.2191,0.5479
768,698,694,640,ECLAIREURS,35,4,4,0.25,0.074,16.12,0.1138,0.171,16.12,0.1138,1.68,0.1434,0.4098,False,0.1874,0.5355
720,653,606,603,LEGION. ECLAIREURS,40,4,4,0.25,0.074,16.12,0.1138,0.171,16.12,0.1138,1.68,0.1434,0.3586,False,0.1874,0.4686
721,616,607,553,SCOUTS,25,4,4,0.25,0.074,16.12,0.1138,0.171,16.12,0.1138,0,0.1434,0.5737,False,0.1874,0.7497
722,654,566,546,PARA. ECLAIREURS,40,4,4,0.25,0.074,16.12,0.1138,0.232,18.97,0.1339,1.68,0.1434,0.3586,True,0.2187,0.5467
723,195,712,440,N.G. SCOUTS,20,4,4,0.25,0.058,20.24,0.1429,0.086,8.57,0.0605,0,0.142,0.7102,False,0.1382,0.6909
724,726,575,631,FALLSCHIRM. AUFK.,50,4,4,0.25,0.071,15.39,0.1086,0.206,18.11,0.1278,5.57,0.141,0.282,True,0.2058,0.4117
725,621,619,574,AUFKLÄRER,35,4,4,0.25,0.071,15.39,0.1086,0.152,15.39,0.1086,1.72,0.141,0.4029,False,0.1778,0.508
726,660,573,562,PATROUILLE PARA-CMDO.,40,4,4,0.25,0.068,15.92,0.1124,0.214,18.72,0.1322,2.02,0.1406,0.3515,True,0.2103,0.5259
727,705,618,635,PANTSERINF. CMG,45,4,4,0.25,0.069,15.09,0.1066,0.154,15.56,0.1099,1.4,0.14,0.3112,False,0.1789,0.3976
728,663,624,615,VERKENNERS (AT),40,4,4,0.25,0.069,15.09,0.1066,0.149,15.09,0.1066,1.8,0.14,0.3501,False,0.1761,0.4402
729,623,625,577,VERKENNERS,35,4,4,0.25,0.069,15.09,0.1066,0.149,15.09,0.1066,2.39,0.14,0.4001,False,0.1761,0.5031
730,624,820,736,USMC SCOUT SNIPERS,35,2,3,0.1875,0.054,34.87,0.2461,0.036,3.2,0.0226,0,0.1394,0.3981,False,0.0863,0.2466
731,227,622,219,PATROUILLES PROV.,20,4,4,0.25,0.064,15.24,0.1076,0.151,15.24,0.1076,1.84,0.1377,0.6883,False,0.1772,0.8859
732,668,713,658,GR.-MG 30mm,40,1,4,0.25,0.049,19.67,0.1389,0.049,19.67,0.1389,0,0.1374,0.3435,False,0.1374,0.3435
733,669,714,659,DSh. PLAMYA 30mm,40,1,4,0.25,0.049,19.67,0.1389,0.049,19.67,0.1389,0,0.1374,0.3435,False,0.1374,0.3435
734,670,715,660,GV. PLAMYA 30mm,40,1,4,0.25,0.049,19.67,0.1389,0.049,19.67,0.1389,0,0.1374,0.3435,False,0.1374,0.3435
735,706,716,683,MOR. PLAMYA 30mm,45,1,4,0.25,0.049,19.67,0.1389,0.049,19.67,0.1389,0,0.1374,0.3053,False,0.1374,0.3053
738,673,719,663,PLAMYA 30mm,40,1,4,0.25,0.049,19.67,0.1389,0.049,19.67,0.1389,0,0.1374,0.3435,False,0.1374,0.3435
737,672,718,662,AGS-17,40,1,4,0.25,0.049,19.67,0.1389,0.049,19.67,0.1389,0,0.1374,0.3435,False,0.1374,0.3435
738,673,719,663,PLAMYA 30mm,40,1,4,0.25,0.049,19.67,0.1389,0.049,19.67,0.1389,0,0.1374,0.3435,False,0.1374,0.3435
739,707,720,684,DESANT. PLAMYA 30mm,45,1,4,0.25,0.049,19.67,0.1389,0.049,19.67,0.1389,0,0.1374,0.3053,False,0.1374,0.3053
740,674,721,664,VPB GR.-MG 30mm,40,1,4,0.25,0.049,19.67,0.1389,0.049,19.67,0.1389,0,0.1374,0.3435,False,0.1374,0.3435
741,675,740,748,COLT,40,3,3,0.1875,0.068,28.69,0.2025,0.052,5.36,0.0378,0,0.1365,0.3413,False,0.0968,0.2419
742,441,620,412,MOT. GRENZER,25,4,4,0.25,0.069,12.8,0.0904,0.16,12.8,0.0904,0,0.1364,0.5458,False,0.1774,0.7096
743,235,621,216,RAZVEDKA MVD,20,4,4,0.25,0.069,12.8,0.0904,0.16,12.8,0.0904,0,0.1364,0.6822,False,0.1774,0.887
744,236,623,220,ALASKAN SCOUTS,20,4,4,0.25,0.061,14.96,0.1056,0.152,14.96,0.1056,0,0.136,0.6799,False,0.1771,0.8853
745,635,737,673,SPETSNAZ SNAYPERI,35,2,2,0.125,0.09,35.0,0.2471,0.075,24.71,0.1744,0,0.1337,0.3819,True,0.1126,0.3217
746,682,583,590,AIRBORNE SCOUTS,40,4,4,0.25,0.062,12.8,0.0904,0.194,15.06,0.1063,3.82,0.1334,0.3334,True,0.1962,0.4905
747,683,584,591,PIONIER FÜH.,40,4,4,0.25,0.062,12.8,0.0904,0.194,15.06,0.1063,2.02,0.1334,0.3334,True,0.1962,0.4905
748,684,585,592,DSh. SAPERI KOM.,40,4,4,0.25,0.062,12.8,0.0904,0.194,15.06,0.1063,1.57,0.1334,0.3334,True,0.1962,0.4905
749,717,586,619,MOR. SAPERI KOMROTI,45,4,4,0.25,0.062,12.8,0.0904,0.194,15.06,0.1063,1.57,0.1334,0.2963,True,0.1962,0.436
751,686,588,594,SAPERI KOM.,40,4,4,0.25,0.062,12.8,0.0904,0.194,15.06,0.1063,2.02,0.1334,0.3334,True,0.1962,0.4905
751,686,588,594,SAPERI KOM.,40,4,4,0.25,0.062,12.8,0.0904,0.194,15.06,0.1063,2.39,0.1334,0.3334,True,0.1962,0.4905
752,824,589,755,DESANT. SAPERI KOM.,85,4,4,0.25,0.062,12.8,0.0904,0.194,15.06,0.1063,1.57,0.1334,0.1569,True,0.1962,0.2308
753,636,684,595,MOR. OTDELENIE PODDERZHKI,35,4,4,0.25,0.062,12.8,0.0904,0.144,12.8,0.0904,2.36,0.1334,0.381,False,0.1702,0.4863
754,574,685,534,OTDELENIE PODDERZHKI,30,4,4,0.25,0.062,12.8,0.0904,0.144,12.8,0.0904,2.36,0.1334,0.4445,False,0.1702,0.5674
755,687,681,622,CMDT GARDES REPUBLICAINS,40,4,4,0.25,0.062,12.8,0.0904,0.148,13.27,0.0937,1.08,0.1334,0.3334,False,0.173,0.4326
756,252,686,245,KOMENDATURA,20,4,4,0.25,0.062,12.8,0.0904,0.144,12.8,0.0904,0,0.1334,0.6668,False,0.1702,0.8511
757,688,578,579,PATHFINDERS,40,4,4,0.25,0.062,12.8,0.0904,0.201,15.61,0.1102,2.39,0.1334,0.3334,True,0.1999,0.4998
758,637,682,585,CMDT LEGION.,35,4,4,0.25,0.062,12.8,0.0904,0.148,13.27,0.0937,0,0.1334,0.381,False,0.173,0.4944
759,638,683,586,CAV. TROOPERS LDR.,35,4,4,0.25,0.062,12.8,0.0904,0.148,13.27,0.0937,2.39,0.1334,0.381,False,0.173,0.4944
760,639,687,596,AERO-ECLAIREURS,35,4,4,0.25,0.062,12.8,0.0904,0.144,12.8,0.0904,0,0.1334,0.381,False,0.1702,0.4863
761,690,688,624,USMC RECON,40,4,4,0.25,0.062,12.8,0.0904,0.144,12.8,0.0904,3.82,0.1334,0.3334,False,0.1702,0.4255
762,718,941,893,EPIGN,45,0,2,0.125,0.048,48.0,0.3389,0,0,0.0,0,0.1332,0.2961,True,0.0437,0.0972
763,986,725,986,M-240 240mm [HE Cluster],230,0,6,0.375,0,0,0.0,0,0,0.0,0,0.1312,0.0571,False,0.1312,0.0571
764,849,726,848,REZ. M wz. 1951 240mm,95,0,6,0.375,0,0,0.0,0,0,0.0,0,0.1312,0.1382,False,0.1312,0.1382
765,929,727,929,M-240 240mm,155,0,6,0.375,0,0,0.0,0,0,0.0,0,0.1312,0.0847,False,0.1312,0.0847
766,737,692,680,GEBIRGSJÄGER FÜH.,50,4,4,0.25,0.056,11.43,0.0807,0.119,11.9,0.084,1.8,0.1288,0.2577,False,0.1579,0.3158
767,270,693,326,RECONOCIMIENTO,20,4,4,0.25,0.056,11.43,0.0807,0.114,11.43,0.0807,0,0.1288,0.6442,False,0.1551,0.7754
768,698,694,640,ECLAIREURS,40,4,4,0.25,0.056,11.43,0.0807,0.114,11.43,0.0807,2.39,0.1288,0.3221,False,0.1551,0.3877
769,602,708,597,VELITEL ZÁLOŽNÍKŮ,30,3,3,0.1875,0.078,18.0,0.1271,0.12,18.0,0.1271,1.46,0.1261,0.4205,False,0.145,0.4835
770,115,709,147,REZ. ZWIADOWCY,15,3,3,0.1875,0.078,18.0,0.1271,0.12,18.0,0.1271,1.6,0.1261,0.8409,False,0.145,0.9669
771,665,710,633,FIRE TEAM LDR.,35,3,3,0.1875,0.081,13.49,0.0953,0.123,13.96,0.0986,2.39,0.1213,0.3465,False,0.1407,0.402
772,330,689,287,SPEJDERE,20,3,3,0.1875,0.071,16.49,0.1164,0.162,16.49,0.1164,0,0.121,0.605,False,0.1618,0.8088
773,733,987,900,SNIPER (M82),45,0,2,0.125,0.044,40.0,0.2824,0,0,0.0,0,0.12,0.2667,False,0.0437,0.0972
774,626,724,617,VOPOS FÜH.,30,3,3,0.1875,0.07,15.0,0.1059,0.1,15.0,0.1059,0,0.1183,0.3943,False,0.1318,0.4393
775,721,690,634,INGENIØRERFØRER,40,3,3,0.1875,0.069,14.42,0.1018,0.156,17.52,0.1237,1.8,0.1171,0.2929,True,0.1607,0.4018
776,691,842,743,SNIPER ESR,35,1,2,0.125,0.063,31.2,0.2203,0.065,8.47,0.0598,0,0.1164,0.3325,True,0.0849,0.2427
777,161,723,223,PRŮZ. L.M.,15,3,3,0.1875,0.065,15.0,0.1059,0.1,15.0,0.1059,1.81,0.1161,0.7737,False,0.1318,0.8787
778,696,736,665,AERO-FIRE TEAM LDR.,35,3,3,0.1875,0.053,18.07,0.1275,0.097,7.53,0.0532,0,0.1152,0.329,True,0.12,0.3428
779,411,702,351,RES.-AUFKLÄRER,20,3,3,0.1875,0.064,13.07,0.0922,0.15,13.07,0.0922,0,0.113,0.5651,False,0.1514,0.757
780,781,738,770,"QF 25-Pdr 87,5mm",55,0,5,0.3125,0,0,0.0,0,0,0.0,0.62,0.1094,0.1989,False,0.1094,0.1989
781,782,739,771,"ZiS-3 76,2mm",55,0,5,0.3125,0,0,0.0,0,0,0.0,1.33,0.1094,0.1989,False,0.1094,0.1989
782,648,711,604,SPEJDERE (DYKN),30,3,3,0.1875,0.057,12.53,0.0885,0.124,12.53,0.0885,1.8,0.1088,0.3627,False,0.139,0.4634
783,708,843,744,Fs-SCHARFSCHÜTZE,35,2,2,0.125,0.074,21.2,0.1497,0.065,8.47,0.0598,0,0.1068,0.3051,True,0.0849,0.2427
784,709,844,745,FERN. SCHARFSCHÜTZE,35,2,2,0.125,0.074,21.2,0.1497,0.065,8.47,0.0598,0,0.1068,0.3051,True,0.0849,0.2427
785,710,845,746,DESANT. SNAJPER,35,2,2,0.125,0.074,21.2,0.1497,0.065,8.47,0.0598,0,0.1068,0.3051,True,0.0849,0.2427
802,739,989,880,SNIPER,35,1,2,0.125,0.039,31.67,0.2236,0,0,0.0,0,0.106,0.3029,False,0.0437,0.125
787,712,985,877,TIRADORES,35,1,2,0.125,0.039,31.67,0.2236,0,0,0.0,0,0.106,0.3029,False,0.0437,0.125
802,739,989,880,SNIPER,35,1,2,0.125,0.039,31.67,0.2236,0,0,0.0,0,0.106,0.3029,False,0.0437,0.125
789,597,731,565,RECCE,25,3,3,0.1875,0.054,11.21,0.0791,0.109,11.21,0.0791,2.39,0.1057,0.4229,False,0.1304,0.5215
790,716,851,761,SNIPER SAS,35,1,2,0.125,0.048,27.84,0.1965,0.058,4.52,0.0319,0,0.1046,0.2988,True,0.0764,0.2184
791,676,691,560,DOW. NIEB. BERETY SAPERZY,30,3,3,0.1875,0.051,9.6,0.0678,0.168,11.84,0.0836,1.8,0.1023,0.3411,True,0.1581,0.5272
792,747,728,671,PANZERMATROSEN FÜH.,40,3,3,0.1875,0.046,9.6,0.0678,0.113,10.07,0.0711,2.02,0.1,0.25,False,0.1305,0.3262
793,689,729,621,CMDT AEROMOBILES,30,3,3,0.1875,0.046,9.6,0.0678,0.113,10.07,0.0711,0,0.1,0.3334,False,0.1305,0.4349
794,748,730,672,USMC LEADER,40,3,3,0.1875,0.046,9.6,0.0678,0.113,10.07,0.0711,2.39,0.1,0.25,False,0.1305,0.3262
795,749,732,675,RECCE (GSR),40,3,3,0.1875,0.046,9.6,0.0678,0.108,9.6,0.0678,2.39,0.1,0.25,False,0.1277,0.3191
796,750,733,676,FUNKAUFKLÄRER,40,3,3,0.1875,0.046,9.6,0.0678,0.108,9.6,0.0678,0,0.1,0.25,False,0.1277,0.3191
797,751,734,677,RT RAZVEDKA,40,3,3,0.1875,0.046,9.6,0.0678,0.108,9.6,0.0678,2.39,0.1,0.25,False,0.1277,0.3191
798,727,986,878,GEB. SCHARFSCHÜTZE,35,2,2,0.125,0.045,23.33,0.1647,0,0,0.0,0,0.0969,0.277,False,0.0437,0.125
799,699,735,632,KOM. MILITSIYA,30,3,3,0.1875,0.043,8.0,0.0565,0.1,8.0,0.0565,0,0.0962,0.3207,False,0.1218,0.406
800,735,888,787,GUARDS SNIPER,35,1,2,0.125,0.032,23.2,0.1638,0.036,3.2,0.0226,0,0.0909,0.2597,False,0.0644,0.1841
801,736,889,788,TIREUR D'ELITE,35,1,2,0.125,0.032,23.2,0.1638,0.036,3.2,0.0226,0,0.0909,0.2597,False,0.0644,0.1841
802,739,989,880,SNIPER,35,1,2,0.125,0.031,22.86,0.1614,0.029,2.86,0.0202,0,0.0897,0.2564,False,0.0606,0.1733
803,719,890,764,ALASKAN SNIPER,30,1,2,0.125,0.027,23.2,0.1638,0.034,3.2,0.0226,0,0.0887,0.2957,False,0.0636,0.2121
804,657,610,387,DESANT. SAPERZY (LPO-50),25,2,3,0.1875,0.031,6.4,0.0452,0.128,42.14,0.2975,0,0.0886,0.3542,True,0.1829,0.7315
805,720,745,678,FOLT,30,2,2,0.125,0.066,10.29,0.0727,0.082,10.29,0.0727,0,0.0879,0.2931,False,0.0953,0.3178
806,892,759,892,ASPIDE TOLEDO,90,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.0972,False,0.0875,0.0972
807,930,760,930,BLOODHOUND MK.2,105,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.0833,False,0.0875,0.0833
808,740,769,719,FASTA-4,35,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.25,False,0.0875,0.25
815,947,782,947,I-HAWK,110,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.0795,False,0.0875,0.0795
815,947,782,947,I-HAWK,110,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.0795,False,0.0875,0.0795
815,947,782,947,I-HAWK,110,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.0795,False,0.0875,0.0795
815,947,782,947,I-HAWK,110,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.0795,False,0.0875,0.0795
815,947,782,947,I-HAWK,110,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.0795,False,0.0875,0.0795
815,947,782,947,I-HAWK,110,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.0795,False,0.0875,0.0795
815,947,782,947,I-HAWK,110,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.0795,False,0.0875,0.0795
816,954,783,954,USMC I-HAWK,115,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.0761,False,0.0875,0.0761
817,801,784,790,JAVELIN LML,50,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.175,False,0.0875,0.175
818,866,785,863,FLAK KS-19M2 100mm,70,0,4,0.25,0,0,0.0,0,0,0.0,1.77,0.0875,0.125,False,0.0875,0.125
819,914,802,914,RAPIER FSB2 DARKFIRE,100,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.0875,False,0.0875,0.0875
820,901,803,901,RAPIER FSB1,95,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.0921,False,0.0875,0.0921
821,867,804,864,RAPIER FSA,70,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.125,False,0.0875,0.125
822,957,805,957,S-125 NEVA-M,120,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.0729,False,0.0875,0.0729
823,886,806,887,STARSTREAK LML,80,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.1094,False,0.0875,0.1094
824,890,807,891,XM85 T-CHAP,85,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.1029,False,0.0875,0.1029
825,845,819,844,REZ. M wz. 1943 160mm,60,0,4,0.25,0,0,0.0,0,0,0.0,0,0.0875,0.1458,False,0.0875,0.1458
826,752,988,879,SNAYPERI MVD,35,1,2,0.125,0.037,18.67,0.1318,0,0,0.0,0,0.087,0.2485,False,0.0437,0.125
849,891,832,858,MISTRAL,65,2,2,0.125,0.056,12.0,0.0847,0.08,12.0,0.0847,0,0.0859,0.1321,False,0.0967,0.1488
851,900,834,882,PARA. MISTRAL,70,2,2,0.125,0.056,12.0,0.0847,0.08,12.0,0.0847,0,0.0859,0.1227,False,0.0967,0.1381
829,667,743,641,FLIEGERFAUST,25,2,2,0.125,0.056,12.0,0.0847,0.08,12.0,0.0847,0,0.0859,0.3436,False,0.0967,0.3868
853,854,836,806,STINGER,50,2,2,0.125,0.056,12.0,0.0847,0.08,12.0,0.0847,0,0.0859,0.1718,False,0.0967,0.1934
831,754,852,780,ODSTŘELOVAČI,35,2,2,0.125,0.04,14.87,0.105,0.04,3.2,0.0226,0,0.0826,0.236,False,0.0662,0.1892
838,251,821,244,BLOWPIPE,10,2,2,0.125,0.046,9.62,0.0679,0.074,9.62,0.0679,0,0.0781,0.7809,False,0.0906,0.9056
833,783,747,709,PPLRK IGLA,35,2,2,0.125,0.034,6.4,0.0452,0.08,6.4,0.0452,0,0.0682,0.1949,False,0.0887,0.2534
834,784,748,710,VÝS. PPLRK IGLA,35,2,2,0.125,0.034,6.4,0.0452,0.08,6.4,0.0452,0,0.0682,0.1949,False,0.0887,0.2534
835,728,749,649,NIEB. BERETY STRZAŁA-2M,25,2,2,0.125,0.034,6.4,0.0452,0.08,6.4,0.0452,0,0.0682,0.2729,False,0.0887,0.3548
836,729,750,650,STRZAŁA-2M,25,2,2,0.125,0.034,6.4,0.0452,0.08,6.4,0.0452,0,0.0682,0.2729,False,0.0887,0.3548
837,730,751,651,PPLRK S-2M,25,2,2,0.125,0.034,6.4,0.0452,0.08,6.4,0.0452,0,0.0682,0.2729,False,0.0887,0.3548
838,251,821,244,BLOWPIPE,10,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.6668,False,0.0851,0.8511
839,789,822,737,FLA-RAK. IGLA,35,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.1905,False,0.0851,0.2432
840,790,823,738,DSh. IGLA,35,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.1905,False,0.0851,0.2432
841,791,824,739,GV. IGLA,35,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.1905,False,0.0851,0.2432
842,792,825,740,MOR. IGLA,35,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.1905,False,0.0851,0.2432
843,815,826,762,DESANT. MOR. IGLA,40,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.1667,False,0.0851,0.2128
845,794,828,742,IGLA,35,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.1905,False,0.0851,0.2432
845,794,828,742,IGLA,35,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.1905,False,0.0851,0.2432
846,816,829,763,DESANT. IGLA,40,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.1667,False,0.0851,0.2128
848,764,831,704,JAVELIN,30,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.2223,False,0.0851,0.2837
848,764,831,704,JAVELIN,30,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.2223,False,0.0851,0.2837
849,891,832,858,MISTRAL,65,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.1026,False,0.0851,0.1309
850,899,833,881,LEGION. MISTRAL,70,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.0953,False,0.0851,0.1216
851,900,834,882,PARA. MISTRAL,70,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.0953,False,0.0851,0.1216
852,853,835,805,AERO-STINGER,50,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.1334,False,0.0851,0.1702
853,854,836,806,STINGER,50,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.1334,False,0.0851,0.1702
854,880,837,817,USMC STINGER,55,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.1212,False,0.0851,0.1547
855,881,838,818,AB STINGER,55,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.1212,False,0.0851,0.1547
856,731,839,666,FLA-RAK. STRELA-2M,25,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.2667,False,0.0851,0.3404
857,765,840,705,Fs-FLA-RAK. STRELA-2M,30,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.2223,False,0.0851,0.2837
858,766,841,706,DESANT. STRZAŁA-2M,30,2,2,0.125,0.031,6.4,0.0452,0.072,6.4,0.0452,0,0.0667,0.2223,False,0.0851,0.2837
859,826,853,821,VÝS. BzK Vz.59 82mm,45,0,3,0.1875,0,0,0.0,0,0,0.0,1.4,0.0656,0.1458,False,0.0656,0.1458
860,931,854,931,M/87 I-TOW,80,0,3,0.1875,0,0,0.0,0,0,0.0,2.4,0.0656,0.082,False,0.0656,0.082
861,906,855,906,N.G. I-TOW,75,0,3,0.1875,0,0,0.0,0,0,0.0,2.27,0.0656,0.0875,False,0.0656,0.0875
889,934,883,934,I-TOW,80,0,3,0.1875,0,0,0.0,0,0,0.0,2.4,0.0656,0.082,False,0.0656,0.082
889,934,883,934,I-TOW,80,0,3,0.1875,0,0,0.0,0,0,0.0,2.4,0.0656,0.082,False,0.0656,0.082
864,795,858,781,REZ. B-11,35,0,3,0.1875,0,0,0.0,0,0,0.0,0.85,0.0656,0.1875,False,0.0656,0.1875
868,829,862,824,M40A1,45,0,3,0.1875,0,0,0.0,0,0,0.0,1.06,0.0656,0.1458,False,0.0656,0.1458
866,818,860,811,N.G. M40A1,40,0,3,0.1875,0,0,0.0,0,0,0.0,0.96,0.0656,0.1641,False,0.0656,0.1641
